ID,Text,Comment
minorunara.Lantern.IndoorLantern.Flavor,"De voorouders van de bevers waren nachtdieren om roofdieren te ontwijken, maar nu, als kroon op de hele schepping, koesteren wij ons graag in het daglicht.",
minorunara.Lantern.StreetLantern.DisplayName,Straatlantaarn,
minorunara.Lantern.StreetLantern.Description,Deze lantaarns worden vaak voor wachthuizen en op straten geïnstalleerd. Het zal ook worden gebruikt voor winkelreclame.,
minorunara.Lantern.StreetLantern.Flavor,Het idee om winkelborden te laten gloeien maakte de stad levendig.,
minorunara.Lantern.GardenLantern.DisplayName,Tuinlantaarn,
minorunara.Lantern.GardenLantern.Description,Deze lantaarns worden vaak geïnstalleerd in heiligdommen en tuinen.,
minorunara.Lantern.GardenLantern.Flavor,"Wat is Zen? Mag ik het eten?"""" —Pina""",
minorunara.Lantern.PaperLantern.DisplayName,Papieren lantaarn,
minorunara.Lantern.PaperLantern.Description,Deze lantaarns worden gebruikt tijdens festivals en voor bars om een ​​sfeer te creëren die anders is dan die van het dagelijks leven.,
minorunara.Lantern.PaperLantern.Flavor,"Laat opblijven zal je waarschijnlijk opwinden, maar met mate, omdat je morgen moet werken.",
minorunara.Lantern.ModernLantern1.DisplayName,Moderne lantaarn (driehoek),
minorunara.Lantern.ModernLantern1.Description,Een straatlantaarn-type lantaarn met een driehoekig dak.,
minorunara.Lantern.ModernLantern1.Flavor,"Bevers die de duisternis van de nacht hebben overwonnen, hebben niets meer te vrezen. Behalve droogte.",
minorunara.Lantern.ModernLantern2.DisplayName,Moderne lantaarn (vierkant),
minorunara.Lantern.ModernLantern2.Description,Een vierkante lantaarn van het straatlantaarntype.,
minorunara.Lantern.ModernLantern2.Flavor,Het heden zal uiteindelijk het verleden worden. Maar ook in de toekomst zullen dammen belangrijk blijven.,
minorunara.ToriiGatesLantern.SettingsHeader,Torii Gates en Lantaarns Mod-instellingen,
minorunara.ToriiGatesLantern.SettingsDiscription,Laat de lantaarns en schuifschermen in de wind zwaaien,
minorunara.ToriiGatesLantern.SettingsTooltip,"Als je dit vervelend vindt, kun je dit uitschakelen.",
