ID,Text,Comment
Manufactory.Recipe.BadwaterRig.ForcedExtraction,Geforceerde extractie van slecht water,
Building.SkyBridge.DisplayName,Loopbrug,
Building.SkyBridge.Description,Een loopbrug om tussen de hutten te reizen.,
Building.SkyBridgeEntrance.DisplayName,Ingang via loopbrug,
Building.SkyBridgeEntrance.Description,Voeg een deur toe aan de loopbrug. Hierdoor kunnen bevers tussen paden en de loopbrug passeren.,
Building.DistrictCrossingTubeway.DisplayName,Wijkovergang metro,
Building.DistrictGateTubeway.DisplayName,Wijkpoort metro,
Building.DistrictGateTubeway.Description,Een metroverbinding om tussen wijken te reizen,
Building.DistrictGate.Description,Scheidt wijken.,
Building.DistrictGate.DisplayName,Wijkpoort,
Building.DistrictGate.FlavorDescription,Je moet je spullen verzamelen voordat je eropuit trekt.,
Building.TubewaySkyBridge.DisplayName,Loopbrug-metroverbinding,
Building.TubewaySkyBridge.Description,Een metroverbinding voor de loopbrug. Hierdoor kunnen bevers tussen Tubeways en de Walkway passeren.,
Building.SkyBridgeStairs.DisplayName,Loopbrug trappen,
Building.SkyBridgeLadder.DisplayName,Loopladder,
Building.SkyBridgeBridge.DisplayName,Loopbrug,
Building.LeveeTunnel.DisplayName,Dijktunnel,
Building.TubewayBridge.DisplayName,Metrobrug,
Building.TubewayLeveeTunnel.DisplayName,Metro dijk tunnel,
Building.TubewayTunnel.DisplayName,Metrotunnel,
Building.TunnelOther.Description,Tunnelt door terrein en vervangt het door een ander gebouw. Gebruik het lagengereedschap om onder terrein of structuren te kijken.,
Building.VerticalPowerShaftTunnel.DisplayName,Verticale aandrijfastunnel,
Building.DistrictCenter.FlavorDescription.Emberpelts,"""Harten van vuur."" – Emberpelts-motto",The motto must be the same as in Faction.Emberpelts.Description
Building.AquiferRig.DisplayName,Aquifer-installatie,
Building.MetalPlatform.DisplayName,Metalen platform,
NewGameConfigurationPanel.BobBalanced,Evenwichtig (Bobingabout),
NewGameConfigurationPanel.BobBalancedModeDescription,"De seizoenen zijn redelijk in balans.

Moeilijkheidsgraad: 3/5. De eerste droogte kan net als de Harde modus lang duren, maar je hebt meer tijd om je erop voor te bereiden.

50% kans op slecht tij vanaf cyclus 5.

Alle seizoenen duren 25 dagen. (behalve voor vroege spelhandicap.)",
NewGameConfigurationPanel.BobLong,Lang (Bobingabout),
NewGameConfigurationPanel.BobLongModeDescription,"De seizoenen zijn lang.

Moeilijkheidsgraad: 4/5. Harde modus, maar langer.

Droogtes en slechte getijden duren 50 tot 100 dagen. (met een vroege spelhandicap.)

Gematigde seizoenen duren 20 tot 30 dagen.

40% kans op slechte getijden vanaf cyclus 3.",
