ID,Text,Comment
Faction.TWDirtclaws.WonderCompletionMessage,Gefeliciteerd! Je beheerste de metaalachtige grootheidswaanzin van de Vuilklauwen en gebruikte de middelen van deze kaart om het wonder van de factie op te bouwen.,
Buildings.TWMustBeMapBottom,Moet onderaan de kaart staan,
Building.TWEmptyTunnel.DisplayName,Lege tunnel,
Building.TWEmptyTunnel.Description,"Een tunnel zonder grondsteun.
● <RedHighlight>Let op!</RedHighlight> Kan het instorten van niet-ondersteund terrein of gebouwen veroorzaken. Gebruik het met zorg.",
Building.TWEmptyTunnel.FlavorDescription,De planken worden gebruikt als schoppen en daarna als lunch,
Building.TWEmptyTunnelWithPath.DisplayName,Lege tunnel met pad,
Building.TWEmptyTunnelWithPath.Description,"Een tunnel met een pad maar geen grondsteun.
● <RedHighlight>Let op!</RedHighlight> Kan het instorten van niet-ondersteund terrein of gebouwen veroorzaken. Gebruik het met zorg.",
UI.TW.DeepMines.TunnelInvalidObjectAbove,Ongeldig object hierboven,
Good.TWShiny.DisplayName,Glanzend,
Good.TWShiny.PluralDisplayName,Glanzend,
Good.TWBerryBun.DisplayName,Bessentaart,
Good.TWBerryBun.PluralDisplayName,Bessentaartjes,
Good.TWBerryJam.DisplayName,Bessentaartvulling,
Good.TWBerryJam.PluralDisplayName,Bessentaartvulling,
Good.TWBerryPie.DisplayName,Bessentaart,
Good.TWBerryPie.PluralDisplayName,Bessentaarten,
Good.TWBerryFilling.DisplayName,Bessentaartvulling,
Good.TWBerryFilling.PluralDisplayName,Bessentaartvulling,
Good.TWGrilledCorn.DisplayName,Gegrilde maïs,
Good.TWGrilledCorn.PluralDisplayName,Gegrilde maïs,
Good.TWKabob.DisplayName,Vegetarische Kebab,
Good.TWKabob.PluralDisplayName,Vegetarische Kabobs,
Good.TWMangroveFilling.DisplayName,Mangrovetaartvulling,
Good.TWMangroveFilling.PluralDisplayName,Mangrovetaartvulling,
Good.TWMangrovePie.DisplayName,Mangrovetaart,
Good.TWMangrovePie.PluralDisplayName,Mangrovetaarten,
Good.TWRoastedEggplant.DisplayName,Geroosterde Aubergine,
Good.TWRoastedEggplant.PluralDisplayName,Geroosterde Aubergines,
Good.TWVegiePie.DisplayName,Groentetaart,
Good.TWVegiePie.PluralDisplayName,Vegetarische taarten,
GoodGroup.TWMetal,Metalen,
ToolGroup.MapEditorTWMoreMines,Meer mijnobjecten,
Good.TWCornBread.DisplayName,Maïsbrood,
Good.TWCornBread.PluralDisplayName,Maïsbrood,
Good.TWCornMeal.DisplayName,Maïsmeel,
Good.TWCornMeal.PluralDisplayName,Maïsmeel,
Good.TWCharcoal.DisplayName,Houtskool,
Good.TWCharcoal.PluralDisplayName,Houtskool,
Good.TWIronOre.DisplayName,Ijzererts,
Good.TWIronOre.PluralDisplayName,Ijzererts,
Good.TWGoldOre.DisplayName,Gouderts,
Good.TWGoldOre.PluralDisplayName,Gouderts,
Good.TWGoldNugget.DisplayName,Goudklompje,
Good.TWGoldNugget.PluralDisplayName,Goudklompjes,
Good.TWMercuryOre.DisplayName,Kwikerts,
Good.TWMercuryOre.PluralDisplayName,Kwikerts,
Good.TWMercury.DisplayName,Kwik,
Good.TWMercury.PluralDisplayName,Kwik,
Good.TWGoldAmalgam.DisplayName,Goud amalgaam,
Good.TWGoldAmalgam.PluralDisplayName,Goud amalgaam,
Building.TWSolidRock.DisplayName,Stevige rots,
Building.TWSolidRock.Description,Waterdicht en niet verwijderbaar.,
Building.TWSolidRock.FlavorDescription,"Hoe ze ook proberen, sommige stenen zijn zelfs voor met dynamiet zwaaiende bevers te hard.",
Resource.TWIronOre.DisplayName,Hematiet,
Resource.TWIronOre.Description,Bron van ijzererts. Gebruik dynamiet of bouw hier een tunnel om het te verzamelen.,
Resource.TWIronOre.FlavorDescription,Menig tand werd gebroken voordat de bevers leerden het erts niet te proeven,
Resource.TWGoldOre.DisplayName,Goudhoudend kwarts,
Resource.TWGoldOre.Description,Bron van gouderts. Gebruik dynamiet of bouw hier een tunnel om het te verzamelen.,
Resource.TWGoldOre.FlavorDescription,‘Niet het enige dat blinkt is espen.’ – Het oude gezegde van Dirtclaw,
Resource.TWMercuryOre.DisplayName,Cinnaber,
Resource.TWMercuryOre.Description,Bron van kwikerts. Gebruik dynamiet of bouw hier een tunnel om het te verzamelen.,
Resource.TWMercuryOre.FlavorDescription,"""Rock die kleur moet goed zijn voor somthin!"" – Stoffig",
Resource.TWDeepOreGeneric,Diepe ertsafzetting,
Recipe.TWBuyMercury,Koop Mercurius,
Recipe.TWBuyGoldNugget,Koop goudklompjes,
Recipe.TWBuyTreatedPlanks,Koop behandelde planken,
Recipe.TWBuyCornMeal,Koop maïsmeel,
Recipe.TWSellMercury,Mercurius verkopen,
Recipe.TWSellMercuryOre,Kwikerts verkopen,
Recipe.TWSellGoldOre,Verkoop gouderts,
Recipe.TWSellGoldNugget,Goudklompjes verkopen,
Recipe.TWSellIronOre,Verkoop ijzererts,
Recipe.TWSellScrapMetal,Verkoop schroot,
Recipe.TWShinyFromGold,Glanzend van goud,
Building.TWKiln.DisplayName,Houtskool Oven,
Building.TWKiln.Description,Een oven voor het maken van houtskool.,
Building.TWKiln.FlavorDescription,Eigenlijk hebben de bijen het ontwerp van ons gestolen...,
Building.TWTowerSmelter.DisplayName,Ijzer smelterij,
Building.TWTowerSmelter.Description,Zet ijzererts om in ruw ijzer.,
Building.TWTowerSmelter.FlavorDescription,"""Kom niet te dichtbij; je zult je snorharen schroeien!""",
Recipe.TWIronOreSmelting,Ruw ijzer smelten,
Building.TWArrastra.DisplayName,Arrastra,
Building.TWArrastra.Description,Maalt gouderts met grote stenen.,
Building.TWArrastra.FlavorDescription,Het duurde niet lang voordat de bevers zich realiseerden dat ze meer dan alleen bessen konden pureren.,
Recipe.TWArrastraGoldAmalgam,Samensmelting van kwik en goud,
Recipe.TWArrastraGoldGrinding,Eenvoudig goudslijpen,
Building.TWRetortFolktails.DisplayName,Retortoven,
Building.TWRetortFolktails.Description,Een oven voor het extraheren en condenseren van kwikdamp.,
Building.TWRetortFolktails.FlavorDescription,"""Het is als water! Glanzend zilverwater!"" – Pina",
Recipe.TWGoldAmalgamRetorting,Retort goudamalgaam,
Recipe.TWMercuryFromOre,Retort kwikerts,
Building.TWDeepMine.DisplayName,Diepe mijn,
Building.TWDeepMine.Description,Een mijn voor het winnen van erts uit diepe minerale afzettingen. Zal ook vervuild water produceren.,
Building.TWDeepMine.FlavorDescription,De beste dingen in het leven zijn vies.,
Resource.TWDeepOreDepositProxy.Description,Een tijdelijke aanduiding die verandert in een diepe ertsafzetting zodra deze zichtbaar wordt voor de speler.,
Resource.TWDeepIronDeposit.DisplayName,Diepe ijzerafzetting,
Resource.TWDeepIronDeposit.Description,"Een enorme, diep begraven bron van ijzererts. Bouw er een diepe mijn op om erts te krijgen.",
Resource.TWDeepGoldDeposit.DisplayName,Diepe goudstorting,
Resource.TWDeepGoldDeposit.Description,"Een enorme, diep begraven bron van gouderts. Bouw er een diepe mijn op om erts te krijgen.",
Resource.TWDeepMercuryDeposit.DisplayName,Diepe kwikafzetting,
Resource.TWDeepMercuryDeposit.Description,"Een enorme, diep begraven bron van kwikerts. Bouw er een diepe mijn op om erts te krijgen.",
Building.TWMinerMonument.DisplayName,Mijnwerkersmonument,
Building.TWMinerMonument.FlavorDescription,“Het is geen kleine prestatie.” – Stoffig,
Building.TWGroundSupport.DisplayName,Mijnhout,
Building.TWGroundSupport.Description,Mijnwerkers gebruiken hout om de rots erboven te ondersteunen.,
Building.TWGroundSupport.FlavorDescription,"""Het is geen platform, jij dennenappelvreter! Platforms gebruiken geen boomstammen."" – Stoffig",
Building.TWStopeTimbers.DisplayName,Stuthout,
Building.TWStopeTimbers.Description,Hout dat vroeger een mijnbouwgebied ondersteunde.,
Building.TWStopeTimbers.FlavorDescription,"“Ik houd je bij, het is geen platform!” – Stoffig",
Building.TWMarketOre.DisplayName,Erts markt,
Building.TWMarketOre.Description,Een marktplaats voor de verkoop van erts en metalen.,
Building.TWMarketOre.FlavorDescription,"“Hoe meer je ruikt, hoe meer je bespaart.”",
Building.TWSteamEngine.DisplayName,Grote stoommachine,
Building.TWSteamEngine.Description,Zet brandstof en water om in mechanische energie.,
Building.TWSteamEngine.FlavorDescription,Met een angstaanjagend gesis en gebrul stormden de bevers het mechanische tijdperk binnen.,
Building.TWTailingsDump.DisplayName,Residustort,
Building.TWTailingsDump.Description,"Een plek om fabriekspulp of residuen te dumpen. Molenpulp kan worden teruggewonnen voor latere verwerking.
● <b><YellowHighlight>Tip:</YellowHighlight></b> moet over een rand hangen, net als bij een vloeistofstorting.
● <b><RedHighlight>Let op!</RedHighlight></b> Afvalstromen zullen de meeste gebouwen vernietigen. Gebruik dijken om het in bedwang te houden.",
Building.TWTailingsDump.FlavorDescription,Ideaal voor zandkastelen. Maar was daarna je poten.,
UI.TW.MoreMines.TailingsFullStatus,Geen ruimte voor meer residuen,
Recipe.TWDumpMillPulpGold,Dump goudmolenpulp,
Building.TWWindlass.DisplayName,Lier,
Building.TWWindlass.Description,Een decoratief handbediend hijstoestel. Plaats hem boven een ladder voor epische koelte.,
Building.TWWindlass.FlavorDescription,“Houd je nu stevig vast!”,
Need.TWPay.DisplayName,Betaal cheque,
Status.Need.TWPay,Onbetaald.,
ModSetting.TWMoreMines.MinCreditsForPay,Stop met betalen hieronder,
ModSetting.TWMoreMines.MinCreditsForPayDesc,Betaalkantoren worden gesloten als je totale krediet onder dit niveau daalt,
ModSetting.TWMoreMines.PayStartingPop,Minimale bevolking,
ModSetting.TWMoreMines.PayStartingPopDesc,Betalen is gratis als de volwassen bevolking onder dit aantal ligt,
ModSetting.TWMoreMines.BasePay,Betalen,
ModSetting.TWMoreMines.BasePayDesc,"Betaal voor elke volwassene, per dag",
ModSetting.TWMoreMines.PayScale,Bonusloon,
ModSetting.TWMoreMines.PayScaleDesc,Betaalt bevers meer naarmate de bevolking toeneemt. Dit wordt vermenigvuldigd met het aantal volwassenen boven de minimale populatie en vervolgens toegevoegd aan Pay.,
UI.TW.MoreMines.PayOfficeNoCreditsStatus,Te weinig credits voor loon,
UI.TW.PayPerBeaver,Betaal per volwassene: {0},
UI.TW.PayPerDay,Totaal per dag: {0},
UI.TW.PayOfficeFooter,(Totaal omvat alle betaalkantoren),
UI.TW.PayOfficeMinPopNotice,Pay Office heeft credits nodig na een populatie van {0} of meer volwassenen,
Building.TWPayOffice.DisplayName,Betaalkantoor,
Building.TWPayOffice.Description,Een plek waar bevers hun loon kunnen innen en kunnen roddelen na een lange dag werken.,
Building.TWPayOffice.FlavorDescription,De beste dag is betaaldag,
UI.TW.MoreMines.OrePlacerDialogTitle,Handmatige ertsplaatsing,
UI.TW.MoreMines.OreItemsPlaced,ertsitems geplaatst!,
UI.TW.MoreMines.Random,willekeurig,
UI.TW.MoreMines.Preview,Voorbeeld:,
UI.TW.MoreMines.OrePreviewHeader,Rood in gecombineerde weergave zal erts zijn,
UI.TW.MoreMines.Zslice,Z-Slice,
UI.TW.MoreMines.SimplePreview,Eenvoudig voorbeeld,
UI.TW.MoreMines.Zslice.Masklo,Masker laag,
UI.TW.MoreMines.Zslice.Maskhi,Masker hoog,
UI.TW.MoreMines.Zslice.MaskEdge,Maskerrand,
UI.TW.MoreMines.Zslice.Editing,Bewerken:,
UI.TW.MoreMines.Zslice.NoiseType,Geluidstype:,
UI.TW.MoreMines.Seed,Zaad,
UI.TW.MoreMines.Turbulence,Turbulentie,
UI.TW.MoreMines.TurbulenceFrequency,T-frequentie,
UI.TW.MoreMines.Frequency,Frequentie,
UI.TW.MoreMines.Exponent,Exponent,
UI.TW.MoreMines.RotationX,Rotatie X,
UI.TW.MoreMines.RotationY,Rotatie Y,
UI.TW.MoreMines.RotationZ,Rotatie Z,
UI.TW.MoreMines.ScaleX,Schaal X,
UI.TW.MoreMines.ScaleY,Schaal Y,
UI.TW.MoreMines.ScaleZ,Schaal Z,
UI.TW.MoreMines.OffsetX,Offset X,
UI.TW.MoreMines.OffsetY,Offset Y,
UI.TW.MoreMines.OffsetZ,Z-offset,
UI.TW.MoreMines.Orelo,Erts laag,
UI.TW.MoreMines.Orehi,Erts hoog,
UI.TW.MoreMines.OreType,Ertstype:,
UI.TW.MoreMines.RandomizeSeeds,Willekeurige zaden:,
UI.TW.MoreMines.RandomizeSeed,Willekeurig zaad,
UI.TW.MoreMines.RandomizeRotation,Willekeurige rotatie:,
UI.TW.MoreMines.PlaceOre,Plaats erts,
UI.TW.MoreMines.Source1,Bron 1,
UI.TW.MoreMines.Source2,Bron 2,
UI.TW.MoreMines.Mask,Masker,
UI.TW.MoreMines.Combined,Gecombineerd,
UI.TW.MoreMines.Source1and2,Bron 1 & 2,
UI.TW.MoreMines.Source1andM,Bron 1 & Masker,
UI.TW.MoreMines.Source2andM,Bron 2 & Masker,
UI.TW.MoreMines.Perlin,Berlijn,
UI.TW.MoreMines.Cylinders,Cilinders,
UI.TW.MoreMines.Cell,Cel,
UI.TW.MoreMines.Constant,Constante,
UI.TW.MoreMines.Planes,Vliegtuigen,
UI.TW.MoreMines.ChoosePreset,Kies Voorinstelling,
UI.TW.MoreMines.Veins,Aderen,
UI.TW.MoreMines.Blobs,klodders,
UI.TW.MoreMines.None,Geen,
UI.TW.MoreMines.All,Alle,
UI.TW.MoreMines.X,X,
UI.TW.MoreMines.Y,Y,
UI.TW.MoreMines.Z,Z,
UI.TW.MoreMines.XandY,X&Y,
UI.TW.MoreMines.XandZ,X & Z,
UI.TW.MoreMines.YandZ,Y & Z,
UI.TW.MoreMines.OrePlacementRootTitle,Erts toevoegen aan kaart,
UI.TW.MoreMines.AddOreManual,"Erts toevoegen, handmatig",
UI.TW.MoreMines.AddOreAuto,"Erts toevoegen, automatisch",
UI.TW.MoreMines.UndoAddOre,Maak de laatste ertsactie ongedaan,
UI.TW.MoreMines.NoUndo,Geen acties om ongedaan te maken,
UI.TW.MoreMines.DidUndo,Vorige ertsplaatsingsactie ongedaan gemaakt,
UI.TW.MoreMines.RemoveAllOre,Verwijder al het erts,
UI.TW.MoreMines.RemoveOreConfirm,Alle erts van de kaart verwijderen? Dit kan niet ongedaan worden gemaakt.,
UI.TW.MoreMines.RemoveAllSolidRock,Verwijder al het vaste gesteente,
UI.TW.MoreMines.RemoveSolidRockConfirm,Alle Solid Rock van de kaart verwijderen? Dit kan niet ongedaan worden gemaakt.,
UI.TW.MoreMines.RemoveAllRuins,Verwijder alle ruïnes,
UI.TW.MoreMines.RemoveRuinsConfirm,Alle ruïnes en ondergrondse ruïnes van de kaart verwijderen? Dit kan niet ongedaan worden gemaakt.,
UI.TW.MoreMines.AddDeepOreManual,"Voeg diepe stortingen toe, handmatig",
UI.TW.MoreMines.OreProxyPlacerDialogTitle,Plaats diepe ertsafzettingen,
UI.TW.MoreMines.BuildOrePipes,Plaats ertsleidingen boven afzettingen,
UI.TW.MoreMines.NumberOfDeposits,Aantal stortingen:,
UI.TW.MoreMines.Rand1-5,Willekeurig (1-5),
UI.TW.MoreMines.1,1,
UI.TW.MoreMines.2,2,
UI.TW.MoreMines.3,3,
UI.TW.MoreMines.4,4,
UI.TW.MoreMines.5,5,
UI.TW.MoreMines.OreItemsPlacedIncludesPipes,ertsitems geplaatst (inclusief pijperts en ringstenen).,
UI.TW.MoreMines.AutoOrePlacementDialog,"Hiermee wordt geprobeerd aders en diepe afzettingen voor alle ertstypen te plaatsen. Het werkt het beste op kaarten van 100 tot 256 groot. Voor meer controle of kleine kaarten kun je de handmatige plaatsingsfuncties overwegen.

Het is ook niet gegarandeerd dat het elke keer perfecte resultaten oplevert. Misschien wil je het geplaatste erts inspecteren en als je niet tevreden bent, gebruik dan de knop 'Laatste ertsactie ongedaan maken' om het te verwijderen en probeer het opnieuw.

Automatische plaatsing kan objecten op de grond nabij de rand van de kaart verwijderen (ongedaan maken zal deze niet vervangen).

<b><YellowHighlight>OPMERKING:</YellowHighlight></b> Het plaatsen van erts kan enkele minuten duren, vooral op grote kaarten of trage computers.",
UI.TW.MoreMines.AutoOrePlacementFailure,Niet al het erts werd met succes geplaatst. Sommige ertssoorten ontbreken mogelijk of zijn zeldzaam. Dit komt waarschijnlijk door een kleine kaart. Overweeg het gebruik van de handmatige ertsplaatsingsknoppen voor meer controle.,
UI.TW.MoreMines.AddBathtubRing,Badring toevoegen,
UI.TW.MoreMines.BathtubRingPlacerDialogTitle,Voeg badkuipring toe,
UI.TW.MoreMines.PlaceBathtubWarning,Het plaatsen van de badkuipring kan objecten op de grond nabij de rand van de kaart verwijderen (ongedaan maken vervangt deze niet).,
UI.TW.MoreMines.ChooseBathtubLevel,Z-niveau,
UI.TW.MoreMines.PlaceDeepOreWarning,"Het plaatsen van diep erts kan objecten die alleen op de grond liggen, nabij de rand van de kaart verwijderen (ongedaan maken zal deze niet vervangen).",
Building.TWSmallTubewayStation.DisplayName,Klein metrostation,
Building.TWSmallTubewayStation.Description,Een kleiner station.,
Building.TWSmallTubewayStation.FlavorDescription,"Door ondergronds te werken, kregen Vuilklauwen veel waardering voor het oude gezegde: klein is mooi.",
Building.TWMineChute.DisplayName,Mijnkoker,
Building.TWMineChute.Description,Mijnt automatisch erts uit aangrenzende blokken erboven. Efficiënter dan mijnbouw met tunnels.,
Building.TWMineCute.FlavorDescription,Pas op voor mijn-katten.,
UI.TW.MoreMines.NoOreStatus,Geen toegankelijk erts,
UI.TW.MoreMines.NoOreAlert,Geen toegankelijk erts,
UI.TW.MoreMines.ChuteFull,De stortkoker is vol,
UI.TW.MoreMines.DrainageBlocked,Afvoer vol of geblokkeerd,
Building.TWStampMill.DisplayName,Stempelmolen,
Building.TWStampMill.Description,"Sneller en efficiënter dan een arrastra.
● <b><YellowHighlight>Tip:</YellowHighlight></b> Het gebied onder het achterplatform vereist ondersteuning of moet op een helling worden gebouwd.",
Building.TWStampMill.FlavorDescription,Het idee ontstond toen iemand een steen op de staart van zijn collega liet vallen,
Recipe.TWStampGoldGrinding,Eenvoudig goud frezen,
Recipe.TWStampGoldAmalgam,Samensmelting van kwik en goud,
Good.TWTailings.DisplayName,Residu,
Good.TWTailings.PluralDisplayName,Residuen,
Good.TWMillPulpGold.DisplayName,Goudmolenpulp,
Good.TWMillPulpGold.PluralDisplayName,Goudmolenpulp,
Resource.TWMillPulpGold.DisplayName,Goudmolenpulp,
Resource.TWMillPulpGold.Description,Gouderts dat ooit is gemalen. Er kan meer goud worden gewonnen.,
Resource.TWMillPulpGold.FlavorDescription,"Ziet eruit als meel, smaakt naar zwavel",
Building.TWGravityMill.DisplayName,Zwaartekrachtmolen,
Building.TWGravityMill.Description,Apparatuur om meer mineralen uit de pulp te halen.,
Building.TWGravityMill.FlavorDescription,"Als ik zei dat het een kaarttafel is, zou je dan de woordspeling begrijpen?",
Recipe.TWGravityMillPulpGold,Goud,
Recipe.TWLeachPlantMillPulpGold,Goud,
Recipe.TWDumpTailings,Slijtresten dumpen,
Resource.TWTailings.DisplayName,Verbruikte residuen,
Resource.TWTailings.Description,Afval dat geen waarde meer heeft.,
Resource.TWTailings.FlavorDescription,“Bah” – Pina,
Building.TWTailingsCollector.Description,Graaft gestorte molenpulp op voor verdere verwerking.,
Building.TWTailingsCollector.FlavorDescription,‘Die oldtimers hebben al dat vuil gewoon weggegooid!’ – Stoffig,
Building.TWTailingsCollector.DisplayName,Residuverzamelaar,
Building.TWLeachPlant.DisplayName,Uitlooginstallatie,
Building.TWLeachPlant.Description,Behandelt molenpulp met chemicaliën om meer metaal te extraheren,
Building.TWLeachPlant.FlavorDescription,“Gelukkig stromen onze rivieren met oplosmiddelen.” – Stoffig,
ModSetting.TWMoreMines.TailingsErosionThreshold,Erosiedrempel voor residuen,
ModSetting.TWMoreMines.TailingsErosionThresholdDesc,"Hoeveelheid waterstroom die nodig is om residuen te eroderen. 0,01 is goed voor actieve erosie. Als actieve erosie is uitgeschakeld, werkt 0,1 beter. Stel in op 100 om erosie uit te schakelen. Geldig bereik 0 - 100",
ModSetting.TWMoreMines.ActiveTailingsErosion,Actieve erosie van residuen,
