ID,Text,Comment
Lapantouflemagic.Alchemist.FlavorDescription,‘Hopelijk ontploft het niet’,24
Lapantouflemagic.Handicrafter.DisplayName,Handwerkshut,25
Lapantouflemagic.Handicrafter.FlavorDescription,"""Zolang we daar niet veel van nodig hebben...""",26
Lapantouflemagic.Copistlodge.DisplayName,Kopiistenhut,27
Lapantouflemagic.Copistlodge.Description,"Een herenhuis voor het kopiëren van bestaande blauwdrukken. 
<color=#00FFFF>Werkt als dijk</color>",28
Lapantouflemagic.Copistlodge.FlavorDescription,"""Dus het eerste deel van mijn werk is het verwijderen van deze belachelijke versieringen""
 -De Copistenbever",29
Lapantouflemagic.Artsylodge.DisplayName,Kunstenaarshut,30
Lapantouflemagic.Artsylodge.Description,"Een herenhuis voor het versieren van gekopieerde blauwdrukken. 
<color=#00FFFF>Werkt als dijk</color>",31
Lapantouflemagic.Artsylodge.FlavorDescription,"""Ja, de blauwdrukken MOETEN mooi zijn om bruikbaar te zijn""
 -De kunstenaarsbever",32
Lapantouflemagic.Builderslodge.DisplayName,Bouwershut,33
Lapantouflemagic.Builderslodge.Description,"Een herenhuis voor twee extra bouwers. 
<color=#00FFFF>Werkt als dijk</color>",34
Lapantouflemagic.Builderslodge.FlavorDescription,"""Eindelijk mijn eigen ruimte!""",35
Luc.Lodge.Description,"Een klein huis voor een transporteur.
<color=#00FFFF>Werkt als dijk</color>",41
Lapantouflemagic.primitivedam.DisplayName,Primitieve dam,42
Lapantouflemagic.primitivedam.Description,Een semi-waterdicht bouwwerk gebouwd zoals de bevers dat vroeger deden.,43
Lapantouflemagic.primitivedamupgrade.DisplayName,Primitieve dam-upgrade,44
Lapantouflemagic.primitivedamupgrade.Description,Een grotere dam gebouwd bovenop een vorige.,45
Lapantouflemagic.primitivedamupgrade.FlavorDescription,"""Misschien overleven we hiermee.""",46
Lapantouflemagic.primitivedamUtility.DisplayName,Nutsdam,47
Lapantouflemagic.primitivedamUtility.FlavorDescription,Best handig!,49
Lapantouflemagic.LogstairsWB.DisplayName,Boomstamtrappen,50
Lapantouflemagic.logstairsWB.DisplayName,Bruine houten trap,51
Lapantouflemagic.BirchlogstairsWB.DisplayName,Berkenhouten trappen,52
Lapantouflemagic.ScramblelogstairsWB.DisplayName,Gemengde Boomstamtrappen,53
Lapantouflemagic.logstairsWB.Description,Een stel houtblokken gerangschikt in primitieve trappen.,54
Lapantouflemagic.logstairsWB.FlavorDescription,"""En <i>daar</i> hebben we onderwijs nodig""
 -Een wetenschappelijke bever",55
Lapantouflemagic.CrappyplatformWB.DisplayName,Waardeloze platforms,56
Lapantouflemagic.CrappyplatformWB_brown.DisplayName,Bruin waardeloos platform,57
Lapantouflemagic.CrappyplatformWB_birch.DisplayName,Berken waardeloos platform,58
Lapantouflemagic.CrappyplatformWB_scramble.DisplayName,Gemengd waardeloos platform,59
Lapantouflemagic.CrappyplatformWB.Description,Een spijtig excuus van een platform dat de beversoort in verlegenheid brengt.,60
Lapantouflemagic.CrappyplatformWB.FlavorDescription,"""En <i>ook dat</i> is waarom we onderwijs nodig hebben""
 -Een wetenschappelijke bever",61
Lapantouflemagic.crappyWaterWheel.DisplayName,Waardeloos waterrad,62
Lapantouflemagic.crappyWaterWheel.Description,Een ruw gemaakt maar eenvoudig te bouwen waterrad.,63
Lapantouflemagic.crappyWaterWheel.FlavorDescription,"""Met zoveel wrijving hebben we geluk dat het niet in brand is gevlogen!""
 -Een alchemistische bever",64
Lapantouflemagic.doublewatertightlodge.DisplayName,Waterdichte hut van twee verdiepingen,89
Lapantouflemagic.doublewatertightlodgeBottom.Description,"Een middelgroot huis voor twee transporteurs.
<color=#00FFFF>Werkt als dijk</color>",91
Lapantouflemagic.doublewatertightlodge.FlavorDescription,"""Kunnen we überhaupt zoveel mensen voeden?""
 -Een boerenbever",92
Lapantouflemagic.triplewatertightlodge.DisplayName,Drievoudige waterdichte hut,93
Lapantouflemagic.triplewatertightlodge.FlavorDescription,"‘Onze bevolking raakt uit de klauwen’
 -Dezelfde boerenbever",95
Luc.Gnawingtent.DisplayName,Boomstam knaagstation,102
Luc.Gnawingtent.Description,"Een primitieve en inefficiënte, door tanden aangedreven zagerij.",103
Luc.Gnawingtent.FlavorDescription,"‘We moeten echt met een betere oplossing komen’
 -Een tandartsbever",104
Luc.primitiveironworks.DisplayName,Primitieve ijzerfabriek,105
Luc.primitiveironworks.Description,Een nauwelijks functionele plek om metaal te vormen.,106
Luc.primitiveironworks.FlavorDescription,"""Stel je voor dat je dat met je tanden doet!""",107
Luc.primitivepapermill.DisplayName,Primitieve papierfabriek,108
Luc.primitivepapermill.Description,Een oude manier om papier te vervaardigen.,109
Luc.primitivepapermill.FlavorDescription,"""Het lijkt op een soort soep""
 - Mathilda de krankzinnige kok",110
Luc.sawmill.DisplayName,Rudimentaire houtzagerij,111
Luc.sawmill.Description,"Een aangedreven zagerij die ruwe zaagbladen gebruikt, met een hoger rendement maar metalen zaagbladen verbruikt.
<color=#00FFFF>Werkt als dijk</color>",112
Luc.sawmill.FlavorDescription,"""Deze nieuwe technologie is leuk, maar laten we hopen dat het mes niet breekt en iemand pijn doet""
 -Mama bever",113
Lapantouflemagic.largefarmhouse.DisplayName,Grote boerderij,114
Lapantouflemagic.largefarmhouse.FlavorDescription,"""Is dat niet een beetje... COMMUNISTISCH!?""
 -Opa Bever",115
Lapantouflemagic.Mushroomtent.DisplayName,Champignonkweker,116
Lapantouflemagic.Mushroomtent.Description,"Een beschutte plek om paddenstoelen uit hout of zaagsel te kweken.
<color=#FF6EC7>Kan functioneren zonder werknemers.</color>",117
Lapantouflemagic.Mushroomtent.FlavorDescription,"""Moet ik deze rood-witte eten? Lijkt me lekker""
 -Bobby de dwaas, laatste woorden",118
Lapantouflemagic.Cookingtent.DisplayName,Kooktent,119
Lapantouflemagic.Cookingtent.Description,"Een kleine buitenkeuken om eenvoudig voedsel te bereiden.
<color=#FF6EC7>Kan functioneren zonder werknemers.</color>",120
Lapantouflemagic.Cookingtent.FlavorDescription,"""Wat kunnen we erin stoppen? Ha! Wat kunnen we niet erin stoppen?""
 - Mathilda de krankzinnige kok",121
Lapantouflemagic.IndustrialKitchen.DisplayName,Industriële keuken,122
Lapantouflemagic.IndustrialKitchen.Description,"Een grote gemechaniseerde keuken om een ​​hele kolonie te voeden. 
<color=#00FFFF>Werkt als dijk</color>",123
Lapantouflemagic.IndustrialKitchen.FlavorDescription,"""Volgens de legende verdween er op een dag een kok om nooit meer gevonden te worden""",124
Luc.Library.DisplayName,Bibliotheek,125
Luc.Library.FlavorDescription,"""Ze zien er best lekker uit""
 -Bobby de dwaas",126
Luc.Architect.DisplayName,Architectenhut,127
Luc.Architect.Description,"Een mooi gebouw waarmee architecten kunnen laten zien dat ze beter zijn dan wij. Wordt ook gebruikt om structureel gezonde gebouwen te ontwerpen. 
<color=green>Werkt als een grote trap</color>
<color=#00FFFF>Werkt als dijk</color>",128
Luc.Architect.FlavorDescription,"""Architecten zijn de ergste.""
 -Een anonieme ingenieursbever",129
Luc.Engineer.DisplayName,Mecanicienshut,130
Luc.Engineer.Description,"Een mooi gebouw waarmee ingenieurs kunnen laten zien dat ze slimmer zijn dan wij. Wordt ook gebruikt om mechanische gebouwen te ontwerpen die werken.
<color=#00FFFF>Werkt als dijk</color>",131
Luc.Engineer.FlavorDescription,"‘Ingenieurs zijn de ergste’
 -Een anonieme architectenbever",132
Building.PlankTank.DisplayName,Klein plankenvat,136
Building.PlankTank.Description,Een iets beter opslagvat.,137
Lapantouflemagic.NewLido.Description,"Een plek om plezier te hebben in het water.
Als de vijver nog geen water bevat, kan een <color=green>vloeistofstortplaats</color> worden geïnstalleerd",138
Lapantouflemagic.WaterDump.Description,"Dumpt water.
Moet in een <color=green>Lido</color> worden gebouwd.
<color=#FF6EC7>Kan functioneren zonder werknemers.</color>",139
Lapantouflemagic.GazTank.DisplayName,Gastank,154
Lapantouflemagic.GazTank.Description,Een tank onder druk om gas zoals methaan of waterstof op te slaan.,155
Lapantouflemagic.GazTank.FlavorDescription,"""Hehehe, ik liet een scheet binnen""
 -Opa Bever",156
Lapantouflemagic.IrrigationTower2.DisplayName,Irrigatietoren Hut,158
Lapantouflemagic.Injury.DeathMessage,<color=green>werd opgegeten door zware machines en stierf</color>,159
Need.Stew.DisplayName,Stoofpot,164
Need.Minedeath.DisplayName,Speleologisch ongeluk,171
Need.Minedeath.DeathMessage,<color=green>waagde zich in een donkere tunnel en werd opgegeten door een Grue</color>,172
Need.Juice.DisplayName,Sap,173
Need.Coconut.DisplayName,Kokosnoot,174
Need.Ananas.DisplayName,Ananas,175
Good.WaterWheelBlueprint.DisplayName,Verbeterde waterradblauwdruk,182
Good.WaterWheelBlueprint.PluralDisplayName,Verbeterde waterradblauwdrukken,183
Good.WaterWheelFancyBlueprint.DisplayName,Verbeterde waterrad-fantasieblauwdruk,206
Good.WaterWheelFancyBlueprint.PluralDisplayName,Verbeterde waterrad-fantasieblauwdrukken,215
Good.LargeFarmhouseBlueprint.DisplayName,Grote boerderijblauwdruk,186
Good.LargeFarmhouseBlueprint.PluralDisplayName,Grote boerderijblauwdrukken,187
Good.LargeFarmhouseFancyBlueprint.DisplayName,Grote boerderij luxe blauwdruk,208
Good.LargeFarmhouseFancyBlueprint.PluralDisplayName,Grote boerderij luxe blauwdrukken,217
Reciepe.Charcoal.DisplayName,Houtskool,236
Reciepe.HomebrewAlcohol.DisplayName,Alcoholdistillatie,238
Good.BadCogs.PluralDisplayName,Pawmade-tandwielen,242
Good.Sawdust.PluralDisplayName,Zaagsel,245
Good.Sawdust.DisplayName,Zaagsel,246
Good.Mushrooms.DisplayName,Paddestoel,247
Good.Mushrooms.PluralDisplayName,Paddestoelen,248
Good.Mushrooms1.PluralDisplayName,Langzame groei van paddenstoelen,249
Good.Mushrooms2.PluralDisplayName,Snelle paddenstoelgroei,250
Good.Awfulstew.DisplayName,Vreselijke stoofpot,251
Good.Awfulstew.PluralDisplayName,Vreselijke stoofpot,252
Good.Stew.DisplayName,Stoofpot,253
Good.Deluxestew.DisplayName,Luxe Stoofpot,264
Good.Deluxestew.PluralDisplayName,Luxe Stoofpot,265
Good.Sunfloweroil.DisplayName,Zonnebloemolie,268
Good.Sunfloweroil.PluralDisplayName,Zonnebloemolie,269
Good.Nitroglycerin.DisplayName,Nitroglycerine,270
Good.Nitroglycerin.PluralDisplayName,Nitroglycerine,271
Good.Tar.DisplayName,Teer,272
Good.Tar.PluralDisplayName,Teer,273
Good.Ironore.DisplayName,Ijzererts,274
Good.Ironore.PluralDisplayName,Ijzererts,275
Good.Saltpeter.DisplayName,Salpeter,276
Good.Saltpeter.PluralDisplayName,Salpeter,277
Good.coal.DisplayName,Kolen,278
Good.coal.PluralDisplayName,Kolen,279
Good.Crudesawblade.DisplayName,Ruw zaagblad,282
Good.Crudesawblade.PluralDisplayName,Ruwe zaagbladen,283
Good.Steelsawblade.DisplayName,Stalen zaagblad,284
Good.Steelsawblade.PluralDisplayName,Stalen zaagbladen,285
Good.Anvil.DisplayName,Aambeeld,286
Good.Anvil.PluralDisplayName,Aambeelden,287
Good.Screwaxle.DisplayName,Schroefpersas,292
Good.Screwaxle.PluralDisplayName,Schroefpersassen,293
Good.Metalfixation.DisplayName,Metalen bevestigingsmiddel,294
Good.Metalfixation.PluralDisplayName,Metalen bevestigingsmiddelen,295
Good.Educativebooks.DisplayName,Ongelooflijk compacte bibliotheekboeken,296
Good.Educativebooks.PluralDisplayName,Ongelooflijk compacte bibliotheekboeken,297
Good.ScrapMetal1.DisplayName,Erts smelten,302
Good.ScrapMetal1.PluralDisplayName,Erts smelten,303
Good.Pencils.DisplayName,Potlodenset,304
Good.Pencils.PluralDisplayName,Potloodsets,305
Good.Berryjuice.DisplayName,Bessensap,308
Good.Berryjuice.PluralDisplayName,Bessensap,309
Good.Rail.DisplayName,Spoor,316
Good.Rail.PluralDisplayName,Sporen,317
Good.Librarybooks.DisplayName,Bibliotheekboek,318
Good.Librarybooks.PluralDisplayName,Bibliotheekboeken,319
Good.Coconut.DisplayName,Kokosnoot,320
Good.Coconut.PluralDisplayName,Kokosnoten,321
Good.Ananas.DisplayName,Ananas,322
Good.Ananas.PluralDisplayName,Ananas,323
Good.Seashells.DisplayName,Zeeschelp,324
Good.Seashells.PluralDisplayName,Schelpen,325
Good.Shellnecklace.DisplayName,Halsketting,326
Good.Shellnecklace.PluralDisplayName,Halsketting,327
Good.Methane.DisplayName,Methaan,328
Good.Methane.PluralDisplayName,Methaan,329
Good.Alcohol.DisplayName,Sterke alcohol,330
Good.Alcohol.PluralDisplayName,Sterke alcohol,331
Good.ExoticSeeds.DisplayName,Exotische zaden,332
Good.ExoticSeeds.PluralDisplayName,Exotische zaden,333
Good.Pumpkin.DisplayName,Pompoen,336
Good.Pumpkin.PluralDisplayName,Pompoenen,337
Lapantouflemagic.Pumpkin.FlavorDescription,"""... en één keer per jaar, op de donkerste nacht, openen ze gloeiende ogen en monden... om ondeugende kleine kits te eten!""
 -Oma Bever, kampvuurverhalen",339
TopBar.Special,Kernelementen van gebouwen,340
TopBar.Plan,Blauwdrukken,341
TopBar.Constructionmaterials,Bouwmaterialen,342
TopBar.Drinkable,Drinkbaar,343
ToolGroups.village,Basisdorpsstructuren,344
ToolGroups.Basicbuildings,Basisgebouwen,345
ToolGroups.intermediatebuildings,Tussengebouwen,346
ToolGroups.advancedbuildings,Geavanceerde gebouwen,347
ToolGroups.lightindustry,Industriële gebouwen,348
ToolGroups.heavyindustrybuildings,Geavanceerde industriële gebouwen,349
ToolGroups.Damhouses,"Dammen, huizen en damhuizen",350
Lapantouflemagic.Loglevee.Description,Ruwe dijk gemaakt van talloze boomstammen die in de modder vastzitten voor eenvoudige landschapsarchitectuur. De vlag moet volledig begraven worden.,352
Lapantouflemagic.primitivedam.FlavorDescription,"""Eigenlijk ziet het er leuk uit!""
 -Een stedenbouwkundige bever",353
Lapantouflemagic.4Wdistrictcenter.DisplayName,Vierwegswijkcentrum,355
Lapantouflemagic.Unstorablestorage.DisplayName,Niet-op te slaan bron,356
Lapantouflemagic.StorageHouseW.DisplayName,Vloeistoffenopslaghuis,357
Lapantouflemagic.StorageHouseW.Description,"Een hoog huis dat ook dienst doet als vloeistofopslag.
<color=#00FFFF>Werkt als dijk</color>",358
Lapantouflemagic.StorageHouseB.FlavorDescription,"""Ik... ik heb het geprobeerd, ik heb het echt geprobeerd, maar ik kon er niets aan doen, ik MOEST er een huis van maken!""
 -Een architectenbever",359
Lapantouflemagic.StorageHouseB.DisplayName,Krattenopslaghuis,360
Lapantouflemagic.StorageHouseB.Description,"Een hoog huis dat ook dienst doet als krattenopslag.
<color=#00FFFF>Werkt als dijk</color>",361
Lapantouflemagic.StorageHouseW.FlavorDescription,"""Gemodelleerd naar het hoogtepunt van de Mensjelijke-architectuur: de kubus""",362
Lapantouflemagic.BIT.DisplayName,Subaveure Normale School,366
Lapantouflemagic.BIT.FlavorDescription,"""Volgens onze archieven gaat de traditionele naam terug naar een kikkeretende mensjensoort""
 -Toothless the Wise, oudere bever",367
Lapantouflemagic.triplewatertightlodgeBottom.DisplayName,Drievoudige waterdichte hut,368
Lapantouflemagic.triplewatertightlodgeBottom.Description,"Een groot huis voor vijf transporteurs.
<color=#00FFFF>Werkt als dijk</color>",91
Lapantouflemagic.triplewatertightlodgeBottom.FlavorDescription,"‘Onze bevolking raakt uit de klauwen’
 -Dezelfde boerenbever",370
Lapantouflemagic.DeepWaterPumpUpgrade.DisplayName,Upgrade van diepe waterpomp,371
Lapantouflemagic.DeepWaterPumpUpgrade.FlavorDescription,"""We kunnen hier een volledige dam van maken!""
 -Toothless the Wise, oudere bever",372
Lapantouflemagic.waterpumpUpgrade.DisplayName,Waterpomp-upgrade,373
Lapantouflemagic.waterpumpUpgrade.FlavorDescription,"« Als de buis maar niet zo kort was… »
- Een waterpompbever",374
Lapantouflemagic.DeepWaterpumpupgradewallsegment.DisplayName,Upgrade-terminalsegment voor diepe waterpompen,375
Lapantouflemagic.DeepWaterpumpupgradewallsegment.Description,"Een waterdichte constructie om het uiteinde van een keten van diepwaterpompen af ​​te sluiten.
<color=red>Ram de camera het gebouw in als plaatsing moeilijk is</color>.
<color=#00FFFF>Werkt als dijk</color>",376
Lapantouflemagic.DeepWaterpumpupgradewallsegment.FlavorDescription,"« We maken onze dammen op de juiste manier, we zijn geen wilden! »
- De expeditieleider",377
Lapantouflemagic.Waterpumpupgradewallsegment.DisplayName,Waterpomp upgrade terminalsegment,378
Lapantouflemagic.Waterpumpupgradewallsegment.Description,"Een waterdichte constructie om het uiteinde van een keten van waterpompen af ​​te sluiten.
<color=red>Ram de camera het gebouw in als plaatsing moeilijk is</color>.
<color=#00FFFF>Werkt als dijk</color>",379
Lapantouflemagic.Waterpumpupgradewallsegment.FlavorDescription,"« Wat als we dat gewoon bouwen zonder dat de pomp blokkeert... Nee, dat is een gek idee! »
- Een ingenieursbever",380
Good.ComicBooks.DisplayName,Stripboek,383
Good.ComicBooks.PluralDisplayName,Stripboeken,384
Lapantouflemagic.Lightgravitybattery.DisplayName,Lichte zwaartekrachtbatterij,388
Lapantouflemagic.Lightgravitybattery.Description,Een eenvoudig te bouwen zwaartekrachtbatterij met een aantal houtblokken als gewicht.,389
Lapantouflemagic.Lightgravitybattery.FlavorDescription,Een veel voorkomende straf voor kits is om daar een paar uur te laten bungelen.,390
Good.Scaffolding.DisplayName,Steiger,394
Good.Scaffolding.PluralDisplayName,Steigers,395
Good.Balloon.DisplayName,Ballon,396
Good.Balloon.PluralDisplayName,Ballonnen,397
Good.Clay.DisplayName,Klei,398
Good.Clay.PluralDisplayName,Klei,399
Good.MeanFlower.DisplayName,Braam bloem,400
Good.MeanFlower.PluralDisplayName,Braam bloemen,401
Good.Cabbage2.DisplayName,Kool,402
Good.Cabbage2.PluralDisplayName,Kool,403
Lapantouflemagic.Brambles.FlavorDescription,Op een dag zal de wereld er volledig mee bedekt zijn.,405
Lapantouflemagic.Cabbage.DisplayName,Kool,406
Lapantouflemagic.Cabbage.FlavorDescription,"""Als je erin bijt, eet je het.""
 -Oma Bever",407
Lapantouflemagic.GiantSequoia.DisplayName,Gouden Sequoia,408
Lapantouflemagic.GiantSequoia.FlavorDescription,Bedenk eens hoe hoog we daarmee kunnen bouwen!,409
Good.RedGrapes.DisplayName,Druiven,410
Good.RedGrapes.PluralDisplayName,Druiven,411
Lapantouflemagic.grapevine.DisplayName,Wijnstok,412
Lapantouflemagic.NewVine.FlavorDescription,"« Aaah, de beschaving komt eindelijk terug! »
- Een gistbever",413
Lapantouflemagic.Rice.DisplayName,Rijstveld,417
Lapantouflemagic.Rice.FlavorDescription,Roer de modder niet.,418
Good.Rice.DisplayName,Rijst,419
Good.Rice.PluralDisplayName,Rijst,420
Good.FriedRice.DisplayName,Gebakken Rijst,421
Good.FriedRice.PluralDisplayName,Gebakken Rijst,422
Good.ChestnutStew.DisplayName,Champignonstoofpot,423
Good.ChestnutStew.PluralDisplayName,Champignonstoofpot,424
Good.GreenStew.DisplayName,Plantaardige Stoofpot,425
Good.GreenStew.PluralDisplayName,Plantaardige Stoofpot,426
NaturalResource.PinkBirch.DisplayName,Everbloesem,428
Good.BraisedCabbage.PluralDisplayName,Gestoofde Kool,433
Good.BraisedCabbage.DisplayName,Gestoofde Kool,434
Lapantouflemagic.2x2LousyWarehouse.DisplayName,Waardeloos magazijn,435
Lapantouflemagic.2x2LousyWarehouse.Description,Een enigszins nette ruimte om hulpbronnen goed op te bergen.,436
Lapantouflemagic.2x2LousyWarehouse.FlavorDescription,"'Heb je me daarvoor gebeld? Er is niets! Geen dak, geen muur, niets!'
 -Een bouwbever",437
Lapantouflemagic.LousyWarehouseS.DisplayName,Mini waardeloos magazijn,438
Lapantouflemagic.LousyWarehouseS.Description,Een gênant vertoon van luiheid toegepast op een onwaardige taak.,439
Lapantouflemagic.LousyWarehouseS.FlavorDescription,"‘Daar verdoe ik mijn tijd niet mee’
 -Een bouwbever",440
Lapantouflemagic.Cabbage2.DisplayName,Kool,441
Lapantouflemagic.Cabbage2.FlavorDescription,"""Als je erin bijt, eet je het."" 
-Oma Bever",442
NaturalResource.PinkBirch.FlavorDescription,"""Wat is suikerspin? Waarom noemt iedereen ze ""suikerspinboom""?""
 -Een boerenbever",443
Good.Salt.DisplayName,Bergzout,445
Good.Salt.PluralDisplayName,Bergzout,446
Lapantouflemagic.GreenPeas.DisplayName,Groene Erwten,452
Lapantouflemagic.GreenPeas.FlavorDescription,"""Wist je dat verse groene erwten heerlijk zijn?""
 -Een mama-bever",453
Lapantouflemagic.NewWaterPump.Description,"Pompt en filtert water zodat bevers kunnen drinken.
<color=#00FFFF>Werkt als dijk</color>",454
Good.MediumCauldron.DisplayName,Metalen ketel,456
Good.MediumCauldron.PluralDisplayName,Metalen ketels,457
Need.Filth.CriticalDescription,Deze bever zit onder het vuil en weigert te werken als hij niet opgeruimd kan worden.,458
Need.Filth.CriticalDescriptionShort,Vuile bever!,459
Good.Toys.DisplayName,Houten speelgoed,460
Good.Toys.PluralDisplayName,Houten speelgoed,461
Lapantouflemagic.ClayPot.DisplayName,Klei pot,462
Lapantouflemagic.ClayPot.PluralDisplayName,Klei potten,463
Lapantouflemagic.Filth.DisplayName,Schone vacht,464
Lapantouflemagic.ClayPit.DisplayName,Kleiput,465
Lapantouflemagic.ClayPit.Description,Een beschermde rivierruimte waar bevers modder kunnen roeren en klei kunnen bereiden.,466
Lapantouflemagic.ClayPit.FlavorDescription,"""Eww! Kleverig! Walgelijk!""
 -Een kleigraverbever",467
Lapantouflemagic.Foundry.DisplayName,Gieterij op hoge temperatuur,468
Lapantouflemagic.Foundry.FlavorDescription,"""Alles kan brandbaar afval zijn, als je maar hard genoeg probeert.""
 -De gieterij-opziener",469
Lapantouflemagic.RiverBath.DisplayName,Rivierbad,470
Lapantouflemagic.RiverBath.Description,Een gemeenschappelijke ruimte waar veel bevers elkaar kunnen ontmoeten en zich kunnen wassen na een lange werkdag.,471
Lapantouflemagic.RiverBath.FlavorDescription,"""Ik wil de roze emmer!"" ""Nee, het is van mij, ik gebruik het altijd""
 -Typisch kitgekibbel",472
Lapantouflemagic.Florist.DisplayName,Bloemist,475
Lapantouflemagic.Florist.Description,"Een klein huis dat een buitensporige hoeveelheid materiaal monopoliseert, uitsluitend om één bever van zijn hobby te laten genieten.
Zou je kolonie kunnen redden als je dwaas al je bessen kwijtraakt of er op de een of andere manier in slaagt braamstruiken uit te roeien.
Het terras moet <color=yellow>bovengronds.</color> zijn
<color=#00FFFF>Werkt als dijk</color>",476
Lapantouflemagic.Florist.FlavorDescription,"""Kijk, paardenbloemen en bessen houden van een heel speciaal soort grond, heel moeilijk te reproduceren. Daarom kunnen we ze niet planten waar we maar willen.""
 -Een bloemenbever",477
Lapantouflemagic.Overhang.DisplayName,Overhangende loopbrug,478
Lapantouflemagic.Overhang.FlavorDescription,"""Ik heb geen hoogtevrees!""
 -Bobby de dwaas",479
Lapantouflemagic.CornerOverhang.DisplayName,Hoekoverhang loopbrug,480
Lapantouflemagic.RPG.PluralDisplayName,Rollenspellen,484
Lapantouflemagic.FarmUpgradeA.DisplayName,Boerderijupgrade - Bouwerskantoor,485
Lapantouflemagic.FarmUpgradeA.FlavorDescription,"""Thuiswerken kan zeker handig zijn, maar als je eenmaal overal kits hebt rondslingeren, is een apart kantoor veel beter""
 -Een bouwbever",487
Lapantouflemagic.FarmUpgradeB.DisplayName,Boerderijupgrade - Magazijn voor transporteurs,488
Lapantouflemagic.FarmUpgradeB.FlavorDescription,"""Waarom moet ik opschrijven hoeveel kolen we hebben? Cijfers zijn moeilijk!""
 -Bobby de dwaas, over het concept van ''inventaris''.",490
Lapantouflemagic.FarmUpgradeC.DisplayName,Boerderij-upgrade - Nerdy Zolder,491
Lapantouflemagic.FarmUpgradeC.FlavorDescription,"""Terwijl de zware deur achter je dichtslaat en je ogen langzaam wennen aan het donker, kun je eindelijk het gezicht zien van het meesterbrein dat de wereld bedreigt... Met haar machtige pollepel verdoemenis in de hand grijnst Mathilda en zegt: ""Wil je stoofpot ZIJN?""
Slaag nu voor een terreurcontrole of neem 2d6 schade! """,493
Lapantouflemagic.FarmUpgradeD.DisplayName,Boerderijupgrade - Assistent-boeren,496
Lapantouflemagic.FarmUpgradeD.FlavorDescription,"'We moeten erover nadenken om voor dit alles meer machines te gebruiken. Met klein werk komen we maar zo ver.'
 -Een ingenieursbever",497
Lapantouflemagic.GathererHouse.DisplayName,Het oogstbureau,498
