ID,Text,Comment
ModSetting.TWTradeOffice.ShowStatusIcons,Statuspictogrammen weergeven,
ModSetting.TWTradeOffice.ShowStatusIconsDesc,Toon het statuspictogram 'Niets om te ruilen' boven gebouwen,
ModSetting.TWTradeOffice.AllowAllGoods,Sta alle goederen toe,
ModSetting.TWTradeOffice.AllowAllGoodsDesc,"Sta het kopen en verkopen van alle bronnen toe, zelfs als ze worden geblokkeerd door de blauwdrukinstellingen van een mod",
ModSetting.TWTradeOffice.DefaultWorkerDelay,Standaard werkersvertraging,
ModSetting.TWTradeOffice.DefaultWorkerDelayDesc,"Er is uitstel nodig na de handel, maar voordat een arbeider wordt opgeroepen. Gebruik om cyclisch werknemersgedrag te verminderen. Waarde is in beveruren.",
ModSetting.TWTradeOffice.TradeInterval,Handelsinterval,
ModSetting.TWTradeOffice.TradeIntervalDesc,Interval tussen autohandelscycli. Waarde is in beveruren.,
ModSetting.TWTradeOffice.BatchSize,Batchgrootte,
ModSetting.TWTradeOffice.BatchSizeDesc,Maximaal aantal toegestane artikelen per automatische handelscyclus. Dit is een basiswaarde; voor sommige goederen zijn hogere of lagere bedragen toegestaan.,
ModSetting.TWTradeOffice.MarkupRate,Opmaak,
ModSetting.TWTradeOffice.MarkupRateDesc,De markup-ratio tussen koop- en verkoopprijzen,
ModSetting.TWTradeOffice.TradeBalanceDecayRate,Herstelpercentage,
ModSetting.TWTradeOffice.TradeBalanceDecayRateDesc,"Hoe snel zullen de prijzen weer normaal worden. 0 betekent nooit, 1 betekent de volgende dag.",
ModSetting.TWTradeOffice.TradeSensitivity,Marktgevoeligheid,
ModSetting.TWTradeOffice.TradeSensitivityDesc,Bepaalt hoeveel prijzen veranderen als reactie op kopen of verkopen,
ModSetting.TWTradeOffice.DefaultGoodPrice,Standaardprijs,
ModSetting.TWTradeOffice.DefaultGoodPriceDesc,Standaardprijs voor onbekende goederen,
ModSetting.TWTradeOffice.DefaultGoodSensitivity,Standaardgevoeligheid voor goederen,
ModSetting.TWTradeOffice.DefaultGoodSensitivityDesc,Standaardgevoeligheid voor onbekende goederen. Dit wordt vermenigvuldigd met de mondiale handelsgevoeligheidswaarde.,
ModSetting.TWTradeOffice.DefaultGoodDecayScale,Het verval van de standaard handelsbalans,
ModSetting.TWTradeOffice.DefaultGoodDecayScaleDesc,Standaard vervalpercentage van de handelsbalans voor onbekende goederen. Dit wordt vermenigvuldigd met het verval van de mondiale handelsbalans,
ModSetting.TWTradeOffice.DefaultGoodMarkupScale,Standaardopslag,
ModSetting.TWTradeOffice.DefaultGoodMarkupScaleDesc,Standaardopslag voor onbekende goederen. Dit wordt vermenigvuldigd met de globale opmaakwaarde.,
ModSetting.TWTradeOffice.UseManualTrading,Handmatige handel toestaan,
ModSetting.TWTradeOffice.UseManualTradingDesc,Laat de speler onmiddellijk goederen kopen en verkopen,
ModSetting.TWTradeOffice.PriceFluxDelta,Overgangssnelheid,
ModSetting.TWTradeOffice.PriceFluxDeltaDesc,"Hoe snel de prijs per dag moet veranderen. 0 betekent geen verandering, 1 is onmiddellijk. De begin- en eindovergangen duren ongeveer (1 / Overgangssnelheid) dagen.",
ModSetting.TWTradeOffice.PriceFluxRange,Bereik,
ModSetting.TWTradeOffice.PriceFluxRangeDesc,"Hoe groot de prijsveranderingen kunnen zijn. 0 betekent geen wijzigingen. .5 betekent +/- 50% 2.0 betekent +/- 200% (de prijs kan nooit onder de 10% van normaal komen, maar als je dit op 10 instelt, kan deze oplopen tot 1000% boven normaal).",
ModSetting.TWTradeOffice.PriceFluxMaxDuration,Maximale duur,
ModSetting.TWTradeOffice.PriceFluxMaxDurationDesc,Maximaal aantal dagen dat een prijsgebeurtenis mag duren. Omvat niet de overgangsperioden ervoor en erna.,
ModSetting.TWTradeOffice.PriceFluxChance,Kans op gebeurtenis,
ModSetting.TWTradeOffice.PriceFluxChanceDesc,"Procentuele kans dat er een prijsgebeurtenis begint. Dit wordt één keer per dag gerold, voor elk goed type.",
ModSetting.TWTradeOffice.UsePriceResponse,Schakel prijsreactie in,
ModSetting.TWTradeOffice.UsePriceResponseDesc,Laat prijzen stijgen of dalen als gevolg van kopen of verkopen,
ModSetting.TWTradeOffice.UsePriceFlux,Schakel fluctuatie in,
ModSetting.TWTradeOffice.UsePriceFluxDesc,Laat prijzen willekeurig stijgen of dalen,
ModSetting.TWTradeOffice.DefaultGoodFluxChanceScale,Standaard fluctutatiekansschaal,
ModSetting.TWTradeOffice.DefaultGoodFluxChanceScaleDesc,Standaard fluctutatiekansschaal voor onbekende goederen,
ModSetting.TWTradeOffice.DefaultGoodFluxRangeScale,Standaard fluctutatiebereikschaal,
ModSetting.TWTradeOffice.DefaultGoodFluxRangeScaleDesc,Standaard fluctutatiebereikschaal voor onbekende goederen,
ModSetting.TWTradeOffice.DefaultGoodFluxDurationScale,Standaard fluctutatieduurschaal,
ModSetting.TWTradeOffice.DefaultGoodFluxDurationScaleDesc,Standaard fluctutatieduurschaal voor onbekende goederen,
ModSetting.TWTradeOffice.DefaultGoodFluxDeltaScale,Standaard fluctutatieovergangssnelheidsschaal,
ModSetting.TWTradeOffice.DefaultGoodFluxDeltaScaleDesc,Standaard fluctutatiedeltaschaal voor onbekende goederen,
ModSetting.TWTradeOffice.ManualMarkup,Opslag voor handmatige handel,
ModSetting.TWTradeOffice.ManualMarkupDesc,Handmatige koop- en verkoopprijzen worden verslechterd door deze schaalfactor.,
ModSetting.TWTradeOffice.DefaultGoodBatchSizeScale,Standaard batchgrootteschaal,
ModSetting.TWTradeOffice.DefaultGoodBatchSizeScaleDesc,Standaard batchgrootteschaal voor onbekende goederen,
UI.TW.TradeOffice.ShowMarketInfo,Toon een lijst met alle goederen en prijzen,
UI.TW.TradeOffice.InfoHeader,Handelsprijsinformatie,
UI.TW.TradeOffice.NameCol,Goed,
UI.TW.TradeOffice.BuyCol,Kopen,
UI.TW.TradeOffice.SellCol,Verkopen,
UI.TW.TradeOffice.BaseCol,Basisprijs,
UI.TW.TradeOffice.FluxCol,Flux,
UI.TW.TradeOffice.BalanceCol,Handelsbalans,
UI.TW.TradeOffice.BatchSizeCol,Batchgrootte,
ModSetting.TWTradeOffice.PriceHeader,<b><YellowHighlight>Koop-/verkoopreactie op de markt</b></YellowHighlight>,
ModSetting.TWTradeOffice.PriceFluxHeader,<b><YellowHighlight>Willekeurige marktschommelingen</b></YellowHighlight>,
ModSetting.TWTradeOffice.DefaultGoodHeader,<b><YellowHighlight>Standaard goede instellingen</b></YellowHighlight>,
ModSetting.TWTradeOffice.GeneralHeader,<b><YellowHighlight>Algemeen</b></YellowHighlight>,
